trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1282,False,"{'a': 0.5, 'e': 0.2857570505737428}",25,0,-16.28923134859103,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1283,False,"{'a': 0.5, 'e': 0.28479860575850313}",25,19,8.982552893350526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.28383987614468165}",30,6,28.52632784425757,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.2828808626910075}",20,6,-23.649224059656397,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.2819215663564944}",25,19,-1.5862415185888041,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.28096198810043826}",20,6,2.2413318811130463,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.2800021288824176}",20,0,-36.97948841512354,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1289,False,"{'a': 0.5, 'e': 0.2790419896622912}",30,4,-62.876197539892274,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 1}",1
1290,False,"{'a': 0.5, 'e': 0.2780815714001986}",20,5,10.075570927727508,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.2771208750565576}",30,10,26.617194544777302,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.2761599015920648}",20,14,10.738541718447909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.2751986519676933}",20,3,-22.254854530772715,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1294,False,"{'a': 0.5, 'e': 0.27423712714469284}",20,1,24.297866844903247,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.273275328084588}",20,8,24.659844273498784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.272313255749178}",25,0,4.66611855588812,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1297,False,"{'a': 0.5, 'e': 0.2713509111005347}",20,3,-25.707095769338586,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1298,False,"{'a': 0.5, 'e': 0.27038829510100315}",20,0,-34.82567340064829,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
1299,False,"{'a': 0.5, 'e': 0.26942540871319887}",20,13,15.627707741484715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.26846225290000847}",25,11,12.912084611441754,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.26749882862458735}",35,23,-3.9402635374866373,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.2665351368503601}",25,4,31.084793893706244,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.265571178541018}",20,12,12.543570533556053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.26460695466051976}",20,15,4.108747381970253,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.2636424661730887}",30,6,24.514883828316474,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.26267771404321355}",25,17,-26.234803838013896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1307,False,"{'a': 0.5, 'e': 0.2617126992356461}",25,5,-47.77525710046954,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1308,False,"{'a': 0.5, 'e': 0.2607474227154014}",25,8,-4.23967963252927,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.25978188544775555}",20,6,-30.970337642451934,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1310,False,"{'a': 0.5, 'e': 0.2588160883982461}",25,0,-23.588537578563752,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1311,False,"{'a': 0.5, 'e': 0.2578500325326696}",25,13,-1.0941927679010879,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.2568837188170823}",25,0,-4.4049031495844995,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1313,False,"{'a': 0.5, 'e': 0.2559171482177973}",20,0,-49.559494240481335,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1314,False,"{'a': 0.5, 'e': 0.2549503217013857}",20,8,8.311293922735587,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.2539832402346734}",25,11,25.474673683387028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.25301590478474223}",20,4,-23.72123341639084,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1317,False,"{'a': 0.5, 'e': 0.25204831631892716}",20,0,20.997891352691244,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1318,False,"{'a': 0.5, 'e': 0.25108047580481696}",20,13,12.957780202039148,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.25011238421025167}",20,13,14.075398349820876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.24914404250332328}",25,2,-12.855678273633787,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.2481754516523729}",25,14,-24.37271515109541,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.24720661262599175}",30,22,10.702440678560242,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.24623752639301838}",30,12,-42.55916399467316,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1324,False,"{'a': 0.5, 'e': 0.24526819392253935}",20,0,16.98497415042933,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1325,False,"{'a': 0.5, 'e': 0.24429861618388662}",30,0,-57.58824908783425,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
1326,False,"{'a': 0.5, 'e': 0.24332879414663827}",25,0,-62.96417029945837,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1327,False,"{'a': 0.5, 'e': 0.24235872878061585}",20,11,17.906416687494563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.24138842105588504}",30,18,14.968985344346684,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.2404178719427531}",25,8,-4.0109676384001975,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.23944708241176946}",30,18,-13.268912307529774,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.23847605343372313}",20,16,5.9479009650860455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.23750478597964347}",25,9,16.856165569679515,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.2365332810207974}",30,17,22.901448130345216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.23556153952869024}",20,8,-8.955146363458681,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.23458956247506296}",35,19,28.574452651305155,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.23361735083189297}",25,0,27.042404664756848,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1337,False,"{'a': 0.5, 'e': 0.23264490557139142}",30,13,-19.043525820750737,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1338,False,"{'a': 0.5, 'e': 0.2316722276660039}",25,15,19.26285202365145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.23069931808840777}",30,4,-71.72106816982975,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 2}",1
1340,False,"{'a': 0.5, 'e': 0.22972617781151303}",25,16,17.6518479334415,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.22875280780845939}",30,15,16.068601104280962,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.22777920905261723}",25,10,2.1324597078826657,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.22680538251758475}",30,15,14.10143870653985,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.2258313291771889}",30,7,-58.82524756426999,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
1345,False,"{'a': 0.5, 'e': 0.22485705000548248}",25,6,-19.225317717792706,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1346,False,"{'a': 0.5, 'e': 0.22388254597674498}",20,0,10.08262582490174,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1347,False,"{'a': 0.5, 'e': 0.22290781806547996}",25,0,5.778379546870353,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1348,False,"{'a': 0.5, 'e': 0.22193286724641567}",25,13,20.850101723272104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.22095769449450242}",20,0,-2.2921845125665867,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1350,False,"{'a': 0.5, 'e': 0.2199823007849133}",20,6,20.63229373456207,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.2190066870930415}",25,7,17.754192984907846,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.21803085439450107}",20,0,23.209108053010716,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1353,False,"{'a': 0.5, 'e': 0.2170548036651242}",20,13,12.035658927560009,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.21607853588096199}",20,8,8.76223804063103,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.21510205201828167}",25,15,20.04587371325114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.21412535305356747}",25,0,-45.985108330173944,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1357,False,"{'a': 0.5, 'e': 0.21314843996351784}",25,15,18.93177008397595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.21217131372504625}",20,7,11.781341390062398,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.2111939753152784}",20,12,-0.4407480295952655,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.21021642571155302}",30,17,0.9449248659289982,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.20923866589141926}",25,18,4.223872288734943,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.20826069683263726}",25,10,24.918434634006278,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.20728251951317553}",25,9,1.067396728855984,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.2063041349112118}",20,7,12.196444022307169,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.20532554400513015}",20,11,6.665632839517057,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.2043467477735218}",30,13,26.750422705063702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.2033677471951825}",30,8,-21.872556454475717,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1368,False,"{'a': 0.5, 'e': 0.20238854324911318}",25,7,29.615940350124703,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.20140913691451723}",30,0,15.538447943708654,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1370,False,"{'a': 0.5, 'e': 0.2004295291708014}",25,13,-31.94806318003191,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1371,False,"{'a': 0.5, 'e': 0.19944972099757285}",25,15,20.165407379628494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.19846971337464017}",20,0,-0.40228923604940303,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1373,False,"{'a': 0.5, 'e': 0.19748950728201042}",20,8,10.352229738387663,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.19650910369989005}",25,3,-7.547722512121334,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1375,False,"{'a': 0.5, 'e': 0.19552850360868218}",20,13,12.163833159984936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.19454770798898718}",20,0,33.45109701560646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1377,False,"{'a': 0.5, 'e': 0.1935667178216002}",20,10,8.426100096692425,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.19258553408751172}",20,6,-17.191197682246507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1379,False,"{'a': 0.5, 'e': 0.19160415776790501}",20,10,18.041996316948715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.19062258984415673}",30,1,32.16977627784891,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.18964083129783424}",25,0,32.662159228751555,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1382,False,"{'a': 0.5, 'e': 0.1886588831106965}",25,10,13.427091030130418,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.18767674626469114}",20,4,-17.1419662091844,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1384,False,"{'a': 0.5, 'e': 0.18669442174195536}",20,8,-11.498603846571672,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.1857119105248132}",25,13,19.590109018292154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.1847292135957762}",20,14,-0.16344790402765463,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.18374633193754078}",20,7,23.562901648176066,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.18276326653298897}",25,12,-1.1495250618439121,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.18178001836518562}",20,9,6.949504030142208,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.18079658841737925}",20,0,-30.70106811934397,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1391,False,"{'a': 0.5, 'e': 0.17981297767299934}",20,13,3.766095342704282,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.17882918711565696}",20,8,-0.16049909726703682,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.17784521772914214}",30,0,2.8521774796785584,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1394,False,"{'a': 0.5, 'e': 0.17686107049742464}",25,13,20.975746933691426,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.17587674640465115}",25,0,13.065570160426153,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1396,False,"{'a': 0.5, 'e': 0.17489224643514614}",20,11,-54.95578466127934,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
1397,False,"{'a': 0.5, 'e': 0.17390757157340905}",20,12,1.0915254614528658,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.17292272280411508}",20,9,20.46299101484483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.1719377011121125}",20,8,13.938754758040501,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.17095250748242338}",25,5,-24.98276554192026,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1401,False,"{'a': 0.5, 'e': 0.16996714290024081}",20,5,25.265973619938322,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.1689816083509297}",20,16,7.691937729856576,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.1679959048200241}",30,16,7.861359089357096,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.16701003329322792}",25,0,-51.5027828546773,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",1
1405,False,"{'a': 0.5, 'e': 0.1660239947564121}",35,9,25.70553133206697,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.16503779019561562}",30,20,16.726368842963147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.16405142059704247}",30,8,13.220753147004539,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.16306488694706261}",25,12,22.994712386141664,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.1620781902322094}",30,2,-0.3533214995674063,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.16109133143917923}",30,4,32.68051134613002,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.16010431155483126}",35,16,16.379815558944344,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.15911713156618487}",25,20,10.033220472619508,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.1581297924604204}",20,13,3.834954863316779,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.1571422952248764}",30,15,-8.494277138105147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1415,False,"{'a': 0.5, 'e': 0.15615464084705052}",35,21,23.83829150729141,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.15516683031459658}",20,1,17.294688024524785,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.15417886461532546}",20,13,16.930666257808817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.15319074473720237}",20,3,-36.82345843940165,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
1419,False,"{'a': 0.5, 'e': 0.15220247166834752}",25,18,-37.92418527414311,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1420,False,"{'a': 0.5, 'e': 0.15121404639703348}",20,13,3.74622049416576,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.15022546991168584}",30,13,23.6734569434135,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.1492367432008806}",20,16,6.182933156683824,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.14824786725334482}",25,4,24.432489813989154,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.1472588430579539}",20,7,26.009731612104893,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.14626967160373244}",20,1,10.96812327652476,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.14528035387985133}",20,8,19.822359553811303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.14429089087562866}",30,19,14.646170664809173,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.14330128358052693}",20,10,18.64937646825735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.14231153298415378}",20,6,-4.47209343902435,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.1413216400762593}",25,1,35.68281375135614,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.1403316058467367}",25,6,-2.7274641992765636,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.13934143128561977}",25,12,14.440411242055747,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.13835111738308337}",25,14,22.66113730175781,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.1373606651294409}",25,15,21.07578948804997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.13637007551514496}",25,13,21.233286700511083,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.13537934953078465}",20,10,-25.934274881296826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1437,False,"{'a': 0.5, 'e': 0.13438848816708632}",20,9,20.402981875458618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.13339749241491078}",30,8,17.401153183300867,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.13240636326525418}",20,13,1.926127696282693,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.13141510170924514}",25,11,3.388567204018383,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.13042370873814554}",30,15,26.346829291287268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.12943218534334786}",25,14,21.174077756624808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.12844053251637583}",25,19,11.714999195184221,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.12744875124888178}",20,7,10.768608129929765,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.12645684253264733}",20,9,-31.858833345900088,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1446,False,"{'a': 0.5, 'e': 0.12546480735958065}",25,5,2.7235791298679812,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.12447264672171729}",20,13,13.483488776562343,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.12348036161121737}",20,14,0.7776881370606397,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.12248795302036633}",20,8,-29.7588831605957,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1450,False,"{'a': 0.5, 'e': 0.12149542194157227}",25,20,10.675947019830371,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.1205027693673666}",20,0,-25.30717908349078,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1452,False,"{'a': 0.5, 'e': 0.1195099962904014}",20,10,17.424786200579852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.11851710370345009}",25,10,-26.593623528626566,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1454,False,"{'a': 0.5, 'e': 0.11752409259940473}",25,14,-22.50168646928535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1455,False,"{'a': 0.5, 'e': 0.11653096397127677}",20,10,13.065977224126918,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.11553771881219435}",25,8,30.06266692522745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.11454435811540295}",20,10,20.74908332089676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.11355088287426277}",30,20,18.91835011366154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.11255729408224939}",20,8,8.403210377509106,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.11156359273295109}",35,27,14.462679796998403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.11056977982006957}",25,1,37.34195192914169,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.10957585633741725}",20,0,-34.062012410145655,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1463,False,"{'a': 0.5, 'e': 0.10858182327891791}",25,11,17.746633121747593,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
